Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
16.25,2,0.7895123020577511664278907890,0.792685728571891,0.792685728571891,0.790475080841647,0.790475080841647,0.0495068744623364,0.0771410491824592062736934698,0.0670231664363886062736934698,0.0101178827460706,2.4388026365309790175246218205,2.824465584620262971686222916,3.5739678198866939580786968613,201926700
16.26,2,0.7895023338595569384165180822,0.792675749068297,0.792675749068297,0.790465100487632,0.790465100487632,0.0495070730229362,0.0771408993424484538299831744,0.0670193109359493538299831744,0.0101215884064991,2.4385931600444272877796480117,2.8247974167570764016622588382,3.5736609384772107196829039541,202050900
16.27,2,0.7894924765956065298007997680,0.792665880882201,0.792665880882201,0.790455231203141,0.790455231203141,0.0495072767458544,0.0771407585465360524022024934,0.0670154605551381524022024934,0.0101252979913979,2.4383840383742439888611359868,2.8251287205279030167414663182,3.5733537289269241026409764528,202175200
16.28,2,0.7894827298444882737958409667,0.792656123539274,0.792656123539274,0.790445472566249,0.790445472566249,0.0495074841378029,0.0771406252857896686640942514,0.0670116137850225686640942514,0.0101290115007671,2.4381752278747632984625466335,2.8254603882417175100666802616,3.5730470121795159978399629521,202299500
16.29,2,0.7894728941831425930205208030,0.792646277534429,0.792646277534429,0.790435624910706,0.790435624910706,0.0495077032990747,0.0771405006929407025964433763,0.0670077717583342025964433763,0.0101327289346065,2.4379667605784322858386203194,2.8257932707000265564559170118,3.5727415485976467968233439453,202423700
16.30,2,0.7894628674552468966709455774,0.792636240649097,0.792636240649097,0.790425585955615,0.790425585955615,0.0495079377998441,0.0771403847686120876763614452,0.0670039344756957876763614452,0.0101364502929163,2.437758636085156561078515652,2.8261264990161993411500152306,3.5724365498071481156923950664,202548000
16.31,2,0.7894530522381576167955850056,0.792626415692874,0.792626415692874,0.79041575876926,0.79041575876926,0.049508173196633,0.0771402771359763173569102461,0.0670001015602799173569102461,0.0101401755756964,2.4375508431817046258326707192,2.8264600789586802948125307958,3.5721320234472240098808668076,202672300
16.32,2,0.7894432481075867594464708860,0.792616602158842,0.792616602158842,0.790405942682943,0.790405942682943,0.0495084176249571,0.0771401789280027054629963350,0.0669962741450559054629963350,0.0101439047829468,2.4373434139073220901902441277,2.8267939926445799241591151086,3.5718279424824094324840912146,202796500
16.33,2,0.7894334539096813090609845663,0.792606798826602,0.792606798826602,0.790396136541403,0.790396136541403,0.0495086692395947,0.0771400882580022988276625431,0.0669924503433346988276625431,0.0101476379146676,2.4371362937944202938231853683,2.8271282695030717264542818049,3.5715243492250186979116844463,202920800
16.34,2,0.7894236707961342222981263836,0.792597006888088,0.792597006888088,0.790386341497739,0.790386341497739,0.0495089291325796,0.0771400062589415187490122354,0.0669886312880828187490122354,0.0101513749708587,2.4369295148821720087991416442,2.827462891650809870315046611,3.5712212166377906230240731902,203045000
16.35,2,0.7894139976147327619061656165,0.792587325238186,0.792587325238186,0.790376656520279,0.790376656520279,0.0495091934733041,0.0771399325539279324319330110,0.0669848166024079324319330110,0.01015511595152,2.4367230659554771423943647273,2.827798733219984456444935648,3.5709193398797300283888639579,203169300
16.36,2,0.7894042349407855644784315231,0.792577554357018,0.792577554357018,0.79036688194114,0.79036688194114,0.0495094699852434,0.0771398678985885259592044876,0.0669810070419367259592044876,0.0101588608566518,2.4365169682435184666765018235,2.8281349137700039699523387092,3.5706179130992619484473769075,203293600
16.37,2,0.7893945823479690192770899322,0.792567893900404,0.792567893900404,0.790357217577371,0.790357217577371,0.0495097505636045,0.0771398111609551554307144559,0.0669772014747013554307144559,0.0101626096862538,2.4363111888998758889218046997,2.8284705826739038466033962135,3.570316173705764061080116429,203417800
16.38,2,0.7893847406865248367833785236,0.792558044549435,0.792558044549435,0.790347363914413,0.790347363914413,0.0495100460391467,0.0771397627191099700597346522,0.0669734002787837700597346522,0.0101663624403262,2.4361057383378707488022228438,2.8288074704336062351975296064,3.5700156871046178488597539475,203542100
16.39,2,0.7893750095305393787451893473,0.792548306087175,0.792548306087175,0.79033762089167,0.79033762089167,0.0495103466993962,0.0771397233287738037086523880,0.0669696042099049037086523880,0.0101701191188689,2.435900637789390115572496625,2.8291446967384615859736387447,3.5697156473738928242635014809,203666400
16.40,2,0.7893652884524740054846526645,0.792538577985362,0.792538577985362,0.790327887959138,0.790327887959138,0.049510654922074,0.0771396918578336010835895259,0.0669658121359517010835895259,0.0101738797218819,2.4356958544038453021346914901,2.8294831473518215848490625835,3.5694168671198722942960335482,203790600
16.41,2,0.7893556773050125694290780291,0.79252896017074,0.79252896017074,0.790318265091265,0.790318265091265,0.0495109675960197,0.0771396686844170390242200536,0.0669620244350518390242200536,0.0101776442493652,2.4354913985958733777435478063,2.8298210799332836964027457977,3.5691177613941155344881965285,203914900
16.42,2,0.7893459766610258150479651555,0.792519253120998,0.792519253120998,0.79030855261773,0.79030855261773,0.0495112924449793,0.0771396545643369557115861843,0.0669582418630180557115861843,0.0101814127013189,2.4352872915999856820710150616,2.83016021863532966373875454,3.5688198870972350566490615822,204039200
16.43,2,0.7893363870917656422696637834,0.792509657490128,0.792509657490128,0.790298951354372,0.790298951354372,0.0495116213290135,0.0771396483653360316555950489,0.0669544632875931316555950489,0.0101851850777429,2.4350835005614706899976473046,2.8304988450570074924053093015,3.5685216938785141088328380429,204163400
16.44,2,0.7893268064523475864462511830,0.792500071097364,0.792500071097364,0.790289359031746,0.790289359031746,0.0495119585726426,0.0771396508432427130005568097,0.0669506894646055130005568097,0.0101889613786372,2.4348800467152897411953940219,2.8308386831522633560240621138,3.5682247387224608054522207558,204287700
16.45,2,0.7893172378855367522560000784,0.792490497061045,0.792490497061045,0.790279778796449,0.790279778796449,0.0495123033117817,0.0771396612433270638333665357,0.0669469196393252638333665357,0.0101927416040018,2.4346769080220984725232978618,2.8311788766563733937506446558,3.567928250258848857987589667,204411900
16.46,2,0.7893074782480644312834072256,0.792480732140459,0.792480732140459,0.790270007257488,0.790270007257488,0.0495126634001021,0.0771396803214776696246029941,0.0669431545676408696246029941,0.0101965257538368,2.4344741057185710616748197113,2.8315194135351161249363992612,3.5676322100996821249308074176,204536200
16.47,2,0.7892979286810843788293113980,0.792471177721294,0.792471177721294,0.790260446045192,0.790260446045192,0.0495130248215176,0.0771397080783048465466138016,0.0669393942501628465466138016,0.010200313828142,2.4342716394042760103003976573,2.8318602936401856630438687069,3.5673366172008106731054438213,204660400
16.48,2,0.7892883900429438047875542950,0.792461634500987,0.792461634500987,0.790250895775062,0.790250895775062,0.0495133934025944,0.0771397433812663883095302155,0.0669356375543487883095302155,0.0102041058269176,2.4340694762163303608848880311,2.8322024024096068332746090393,3.5670422843411895410107250797,204784700
16.49,2,0.7892788609036916293460262448,0.792452101114643,0.792452101114643,0.790241355015404,0.790241355015404,0.0495137710812782,0.0771397881194933127696998709,0.0669318863693298127696998709,0.0102079017501635,2.4338676698564268854959380364,2.8325439744383922075451569911,3.5667475915233479250266441117,204909000
16.50,2,0.7892692418317747579445979817,0.792442477991029,0.792442477991029,0.790231724213413,0.790231724213413,0.0495141590675047,0.0771398400271982377905323652,0.0669281384293184377905323652,0.0102117015978798,2.4336661549966054914097994427,2.8328867807166019024934031224,3.566454165371506335908612362,205033200
16.51,2,0.7892598326879506622433680916,0.792433065252796,0.792433065252796,0.790222303595513,0.790222303595513,0.0495145491491438,0.0771399013713831946680061547,0.0669243960013168946680061547,0.0102155053700663,2.4334649961637703830898171776,2.8332299176258952176467192952,3.5661611649897724134183108519,205157500
16.52,2,0.7892503340410692084761496903,0.792423563220381,0.792423563220381,0.79021279336541,0.79021279336541,0.049514949901889,0.0771399702638517148272913685,0.0669206571971285148272913685,0.0102193130667232,2.4332641388471386030208475692,2.8335734148310906380209132071,3.5658686327040397580744354443,205281800
16.53,2,0.7892408464583826650133481128,0.792414072561908,0.792414072561908,0.790203294212995,0.790203294212995,0.049515358944873,0.0771400478384537052338509014,0.0669169231506033052338509014,0.0102231246878504,2.4330636151111914908748401047,2.8339172542998987248682054562,3.5655765414406358806096231855,205406000
